Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Vibration Levels,Operational Hours,Failure Type
1,0.2514304182777011,-1.500038784598174,0.21509633649922388,-0.5826387908839457,43.561507941473614,50.15866251662681,Tool Wear Failure
1,1.490419798353571,1.3325742083465373,0.2959221846031402,-0.6769395708734095,38.25556465540985,56.2765411876867,Tool Wear Failure
1,1.2483379790804547,0.937899940878329,-0.42588601801996895,0.4946700418670545,28.166962574265668,51.3497336831609,Tool Wear Failure
1,0.7606809568876647,0.14285602313399903,-0.7018205133728078,0.36125978253755514,41.48621874399733,83.43766257874027,Tool Wear Failure
1,0.9842735745169557,0.2548418514573918,-0.026524127267843645,0.2050280717713121,44.43567289867789,52.40338952387977,Tool Wear Failure
1,-1.1107329269351753,-0.48812453660188176,0.10829394179567386,-0.044798997885960534,32.80031277187807,125.30060373295684,Tool Wear Failure
1,1.1465450065732345,0.8549216590347956,-0.6948560559776178,1.1077977443336167,44.95228387230835,96.93953055424856,Tool Wear Failure
1,0.08105891016620072,-1.5448212560577312,0.9459885306333335,-0.6213781038282296,50.66037210494076,49.23811302367292,Tool Wear Failure
1,1.3782612020161211,1.0577562273779153,0.15962599319284876,-0.2434911620537391,44.15864644764249,54.05446717205076,Tool Wear Failure
1,-0.330277190120157,-1.6357703470801486,1.8268141664189539,-1.7276850814985862,37.042799012695916,82.98468310005799,Tool Wear Failure
0,0.37313554636794216,-0.48897251098191863,-0.2349339302894053,-0.008221097481178219,40.923082999552385,73.92685497205414,Tool Wear Failure
1,1.26465758322443,0.9645063495307232,-0.3726334241381571,0.06056146962524353,24.1015887897613,56.09179906581344,Tool Wear Failure
1,1.1479052723432093,0.6922916270422973,-0.6238784569048754,-0.24370360820363696,54.0584301173144,54.50567581159006,Tool Wear Failure
1,-1.0627405922734694,-0.8010987134080307,0.16618037415960923,-0.27122353883520844,35.68858669060871,116.29100534171305,Tool Wear Failure
0,-0.34799697199221546,-1.6646595133589186,2.0829373180318944,-1.8772495260556528,35.18440524240643,83.06282868501752,Tool Wear Failure
1,1.2483379790804547,0.937899940878329,-0.4364729525828102,0.2638003468334364,24.753302698893386,54.42202757099595,Tool Wear Failure
1,-1.237465047400411,0.33833830078855254,-0.37001343542056636,0.6735494209507114,24.333820123586204,148.79819208696608,Tool Wear Failure
1,0.9959302508270782,0.32063651594959697,-0.4846877822570557,-0.30502353693510065,52.63364423003911,53.75766322077053,Tool Wear Failure
1,-1.240515866993041,0.35823372278287574,-0.23846261501310678,0.042079363844616635,27.821758111253395,149.15709178629396,Tool Wear Failure
0,0.31865054787002434,-0.5778012670394581,-0.5946247801688481,0.6679469969999148,44.3463043210894,87.31892138406724,Tool Wear Failure
2,0.08651857079404064,-1.6705980405512928,1.182488926064961,-1.34119795600615,50.35326187060389,49.55728257265826,Tool Wear Failure
1,-1.240515866993041,0.35823372278287574,-0.4453159602672935,1.075913433201817,30.399967734867573,149.4960814742486,Tool Wear Failure
0,-0.09697102260914092,-1.2554033247458423,-0.4794498043266587,0.3350127033590946,43.567469682226694,81.4839244696523,Tool Wear Failure
1,-0.3878020195433921,-1.6263802883876401,2.043269885048546,-1.8428857400169938,35.050854268408614,84.7649727660591,Tool Wear Failure
1,1.4059678285207315,1.1948892742606374,0.18271593651865947,-0.6098071606464961,35.11331961270195,60.05962954295272,Tool Wear Failure
0,-0.305259057833228,-1.5949824305674158,1.444227173664773,-1.320508597492222,37.348042610075424,82.97868723183039,Tool Wear Failure
0,-0.3489187245408057,-1.6661622780563832,2.0967127377023695,-1.8892570697064444,35.13774086261346,83.06464341089836,Tool Wear Failure
1,1.509221499579366,1.3053501794047266,0.26588567013367476,-0.5092145788184682,44.066563691920514,54.650540617417285,Tool Wear Failure
0,-0.26256699038688813,-1.5253800932391801,0.8062021998547602,-0.7643649077476089,39.50935895523733,82.89463604062965,Tool Wear Failure
0,-0.1738642186758141,-1.380764931503484,-0.486111342342495,0.07962963307631232,47.6849804127995,82.55417588142402,Tool Wear Failure
1,0.798870557347884,0.20511783458184052,-0.6309174063882697,-0.22908807231473968,54.05189130819442,63.64675126926686,Tool Wear Failure
1,-0.24215638345960067,-1.492103982865451,0.5457353765106863,-0.9149858771498036,45.46946979462854,82.63274567328315,Tool Wear Failure
1,1.4360879392132109,1.2439951206199775,0.3101397242510015,-0.761496600444666,35.504975558953184,56.887783209121515,Tool Wear Failure
0,-0.1738642186758141,-1.380764931503484,-0.5154099386942077,0.3534506189264824,44.44598722299866,82.69993057496507,Tool Wear Failure
1,1.2719467251507526,0.9763900868509469,-0.31479601153008113,0.609244160784266,33.265602132889995,48.32801066444996,Tool Wear Failure
1,1.3614748034488786,1.1223507741353167,0.038358073467344156,-0.4416961181607808,30.636843169352133,56.63640359744601,Tool Wear Failure
1,0.7883161594080643,0.5917510321962713,-0.6099866779392265,0.9191507510338857,43.009492946824,99.99096664161789,Tool Wear Failure
1,0.9039890593542795,0.18936151666895618,-0.6157414150544696,0.22356480127278344,51.77168342382981,53.07592332060257,Tool Wear Failure
1,0.636755078990315,-0.5577268299411829,-0.025618574817541928,-0.012769167502080458,39.8804045000632,48.57675936459782,Tool Wear Failure
1,1.558200157324069,1.4430788451908951,0.14003051669699934,-0.46216136123190393,45.413503885573014,55.0,Tool Wear Failure
1,-1.0963038216201342,-0.5822215916807132,-0.15248368426743672,-0.00993102614938468,32.95110855441062,122.34067683115637,Tool Wear Failure
0,1.1391404555388152,0.7598714844560865,0.16348713472633047,-0.567495938096825,36.614244718304406,61.613152683865465,Tool Wear Failure
1,0.35812520459916397,-0.5134443844164486,-0.5920906885826083,0.08281526529841754,46.01503472162516,82.97345894103341,Tool Wear Failure
1,0.4051520010289369,-1.150135578838398,0.27034279423870944,-0.659321845985691,43.204268437712685,51.051905382658305,Tool Wear Failure
1,-1.0088800984077697,-0.3970537049162905,-0.0413357896916669,-0.11278181161782208,37.08112954105989,127.4279928838297,Tool Wear Failure
1,0.12008273218274079,-0.9015331665865535,-0.5272043749666987,-0.08183676348913663,48.693050241972074,82.69896235019786,Tool Wear Failure
1,1.2142604111435953,0.723536106076859,0.08213937979244654,-0.056791113791427705,44.27396112732114,53.36719168116604,Tool Wear Failure
1,-1.2023672272850536,0.10945359585130429,-0.1454195510500512,-0.33340323566532193,26.69744692179222,141.9449967232149,Tool Wear Failure
1,-1.240515866993041,0.35823372278287574,-0.5002514640635114,1.377502973622807,35.26501264261762,149.59418673003793,Tool Wear Failure
0,-0.11152408472234868,-1.2791296795220644,-0.4870192682256047,0.3456381724603876,43.6493318092079,81.71786823698079,Tool Wear Failure
1,-1.0627405922734694,-0.8010987134080307,0.13891459326774158,-0.26113359548178344,35.61825388433789,116.26638885951826,Tool Wear Failure
1,0.5423902181324788,-0.5976079414437308,1.4047538995980537,-1.4657235119933945,51.29790363622401,51.278069145525755,Tool Wear Failure
1,1.3095419821553385,1.0376829198407145,-0.18209803907988492,-0.17228481416602515,27.131328375431096,56.34427736461926,Tool Wear Failure
1,0.7297982521082941,-0.44189033097087993,0.2630529038763733,-0.5822205038837244,44.614603379034435,51.77333226006922,Tool Wear Failure
1,1.3695120363346385,1.1354541497261967,-0.01474627118144567,-0.5943174754591964,41.367726620544204,56.36322733794558,Tool Wear Failure
1,-0.27553044890800804,-0.20875304549284668,-0.06170468070289631,0.1971940675093275,39.06562112517816,109.4512587829295,Tool Wear Failure
1,-1.240515866993041,0.35823372278287574,-0.21421589869975433,-0.09955886335589137,24.355659365309815,149.11124308488257,Tool Wear Failure
1,0.18168633076322785,-1.5245330090855023,-0.07497586863731842,0.24951375614056504,45.0,49.39218659254832,Tool Wear Failure
1,0.9207589739650994,0.13680506144867777,-0.20453234628607275,0.37466041458627863,36.68531569569673,47.84455151359717,Tool Wear Failure
1,1.480037257416432,1.3156471968462928,-0.07586898575395357,-0.39683325725655816,47.83170264898517,55.0,Tool Wear Failure
1,0.2717854684259624,-1.1971503003876753,-0.3631584211351809,1.0161312566145244,44.93664815185571,49.41757701493999,Tool Wear Failure
1,1.4330796137899389,1.2390905448187035,0.3109269416710523,-0.7661784770783814,35.35267694008082,56.921627346648705,Tool Wear Failure
1,-0.24816468928200586,-1.5018995292898043,0.6330826608134175,-0.9703978229364789,44.89491746083516,82.65674168251806,Tool Wear Failure
1,1.2598647317999414,0.9566923999713328,-0.6840237342361764,-0.21281432163639635,54.64338606672273,55.0,Tool Wear Failure
1,-0.27128007075884375,-1.5395853260960601,0.9691284376602423,-1.1835807572099744,42.68447798478252,82.74906003710613,Tool Wear Failure
1,-1.1652332038884594,-0.1327098764192542,-0.21075884287634944,0.9011027644252513,39.459174346151286,135.6157134928704,Tool Wear Failure
1,0.5579801532501203,-0.18761402798773053,0.5034966408497774,-0.15368492912938958,40.68520283749958,90.42096726888695,Tool Wear Failure
1,0.6340270815750201,-0.564398151138097,-0.02390001984430762,-0.01649061962737497,39.911094903097016,48.583792581959734,Tool Wear Failure
1,-0.9803781056003382,-0.48998925180226444,-0.00031464288078381086,-0.21135478669643015,38.672558704694644,124.72810360150811,Tool Wear Failure
1,0.20821174658622493,-1.2635022165595233,1.7631814755361468,-1.7696410001334666,53.595412976352875,50.106339382060035,Tool Wear Failure
1,0.9816575214176765,0.35819558256331563,-0.6383239181351565,0.12731173943567858,52.49983550783895,53.50990196267202,Tool Wear Failure
1,0.27894223438236887,0.20846654281203225,-0.526873165673447,0.33321902734064107,35.58054401234391,97.4435644043777,Tool Wear Failure
0,-0.19748760033477447,-1.4192789383767115,-0.16639712871515044,0.08341535389943844,42.8040494648875,82.7665091874766,Tool Wear Failure
1,0.44924993466753493,-0.3648806211568053,-0.6169297341250266,0.1458454948459761,44.98986707430038,83.07853862488422,Tool Wear Failure
1,-1.1980992446965861,0.08162064405464053,-0.4628399124600636,1.3255846400562192,40.32982198146762,141.69405776226134,Tool Wear Failure
2,0.06082673824986373,-1.6705980405512928,1.4312409876232748,-1.5322343803838308,51.79844779900246,49.50525587923591,Tool Wear Failure
1,1.3798754622363294,1.152349997330502,0.014295878172121412,-0.39323264765383636,35.26009123955262,64.02246346792089,Tool Wear Failure
2,-1.0203880948317183,-0.8010987134080307,-0.04411733061229849,-0.26032352926480495,37.144125371635816,115.96423498513457,Tool Wear Failure
1,-0.18977945765004878,-0.14422868866236838,-0.09967885675802685,0.2530854071735194,39.399559975586655,108.69433072200358,Tool Wear Failure
1,-1.240515866993041,0.35823372278287574,-0.48242842978476735,1.2796565838459277,33.68661877769364,149.562357890471,Tool Wear Failure
0,-0.2633631913066239,-1.5266781668231346,0.8181012738829838,-0.7747369076006605,39.4690507161477,82.89620358326091,Tool Wear Failure
1,0.5972731046431446,-0.47737116134238833,-0.40774209755733376,1.0029192837168566,40.32458296536956,48.24517910411282,Tool Wear Failure
1,-1.1346915171638403,0.01317561082289076,-0.06992908548251063,-0.42618029590090534,30.254040658610993,139.09981963360468,Tool Wear Failure
1,-0.9916412291414671,-0.888035505519766,0.47192427041880647,-0.4767547004357773,35.90001511283813,113.0675037108951,Tool Wear Failure
1,-1.240515866993041,0.35823372278287574,-0.18001395779307175,-0.26119059734796657,25.368820683712347,149.05797456069064,Tool Wear Failure
1,1.1893756048320543,0.841771566039869,-0.8186753548202639,0.6577843598446262,36.663336049868825,83.93200805488844,Tool Wear Failure
1,0.34473134807025596,-1.2718712404769605,0.15360683074715398,-0.5145179968599227,41.63714917010297,50.705355349402566,Tool Wear Failure
0,0.7435910372092662,0.1149937427264418,-0.6594904324388025,0.9067633804415347,44.64509480953728,91.28685907065507,Tool Wear Failure
1,-1.070420326787756,-0.7510165783203946,-0.11259716331426411,-0.1352548360182747,34.53118508984348,117.48939450758647,Tool Wear Failure
0,0.9089523824526302,0.3845879980796292,0.04375973332862004,-0.3994312216105482,37.909070860181274,65.31347805820693,Tool Wear Failure
1,0.6043731167082962,-0.4119431174109558,0.6803835804683644,-1.1099388148413358,55.0,52.09694252749522,Tool Wear Failure
1,0.4595080332929836,-0.34815649221243594,0.68037428385072,-0.34540860621380975,40.06974342228195,89.62517824501056,Tool Wear Failure
1,1.2631438881605415,0.9620385207102672,-0.7391788470573868,0.5756746385145107,35.91671558880474,81.751320897728,Tool Wear Failure
1,0.13433289581812444,-1.4048090594263165,1.8292016036779093,-1.8473754555747106,53.16591705483038,50.08786856063704,Tool Wear Failure
1,0.7193515176482151,0.07547522516393035,1.038145813104495,-1.233290820324997,35.0,67.36436506175782,Tool Wear Failure
1,-1.142081154749201,-0.28369218581952244,-0.2230266526284492,0.2117156189626767,30.15659836943163,130.9206142958379,Tool Wear Failure
1,-1.0627405922734694,-0.8010987134080307,-0.018294870663071075,-0.20295684301776995,35.21272789502423,116.12445476325848,Tool Wear Failure
1,0.24864329020754905,-1.5146520113479454,0.26384197864678344,-0.64127921372062,44.461945428816904,50.14008956410775,Tool Wear Failure
1,-1.1016207469832067,-0.5475481307962369,0.14220642799070798,-0.09627202993662642,33.407829076683456,123.61066921596446,Tool Wear Failure
1,1.4425189221627417,1.1558223769085398,0.2656432436841251,-0.5154623824147014,44.11346460201745,54.404310839408396,Tool Wear Failure
1,1.2606170762920157,0.9579189729216936,-0.38978547613250897,0.08152236129929158,23.82885073175249,56.06907089431271,Tool Wear Failure
1,-1.0673186240757857,-0.7712438262719483,0.2698674570408361,-0.29003842624644516,35.69477896853608,117.2490365646205,Tool Wear Failure
1,1.2418280579880245,0.9272865939275168,-0.7248450015747432,1.1777562434573021,44.95931242030329,95.94739095945215,Tool Wear Failure
1,1.1589453902354816,0.7921601466823192,-0.6686916250423703,0.5520031221641292,35.94412884532265,83.94803982615007,Tool Wear Failure
1,-1.240515866993041,0.35823372278287574,-0.3176267257333525,0.40807907971843943,24.22159241591392,149.27796244487686,Tool Wear Failure
1,1.329062927785153,1.06950858498099,-0.09923114143013184,-0.27355340089680635,28.449010758020133,56.45408422983501,Tool Wear Failure
1,1.373817365032641,1.1424732743147195,0.010164476507662723,-0.6082146249403889,40.88337032242611,56.41166296775739,Tool Wear Failure
1,1.4205403445280056,1.2186473453855564,0.2805048930320526,-0.7590315023033246,35.6269611205173,56.93730388794827,Tool Wear Failure
1,0.514449634635531,-0.8568249518262626,-0.043709974660983475,-0.49929465317450916,48.11969989824961,51.38784244658105,Tool Wear Failure
1,0.2647651844636807,-1.1508121011655934,1.7025243315986853,-1.718208666069951,53.206602616611114,50.30463266552833,Tool Wear Failure
1,1.0826658116705332,0.5906272274165467,-0.3566518237180605,-0.43646113645519313,55.0,54.25313343679382,Tool Wear Failure
1,0.05584879407896026,-1.0062559522290968,-0.49383261941098,-0.04682154757378232,50.8693653463479,84.56312238225924,Tool Wear Failure
1,1.3503647247678308,1.104237632974516,0.004410077948662328,-0.09588998520041303,34.147817049906116,52.73908524953059,Tool Wear Failure
1,-0.5483490031363376,-0.41403862277612974,-0.24227132684331132,0.13090378879782433,37.2257641757103,111.58734282770084,Tool Wear Failure
2,-0.9922257447680942,-0.8010987134080307,-0.006450932117901653,-0.3187625299985258,38.56986441758826,115.90720542329646,Tool Wear Failure
0,-0.02011976475389954,-1.1301100912883095,-0.5535294204613811,0.4243863282165536,43.13517527021421,82.85837195676572,Tool Wear Failure
1,1.0919617043714027,0.5979724906992302,-0.6703954241903677,-0.009386156475664792,53.53395178307974,54.126235262715525,Tool Wear Failure
1,0.700797775120347,-0.40111033397077944,-0.21438225445200876,-0.42410562158383536,49.86673831307607,52.305037614364934,Tool Wear Failure
2,0.14022414611566486,-1.6705980405512928,0.6625037301682496,-0.9418601095933736,47.33228072424528,49.66603789392717,Tool Wear Failure
1,1.4550214395673287,1.274863053640673,-0.030264767224206457,-0.23005080604821787,35.207413761762425,55.41869458277322,Tool Wear Failure
0,-0.19819480552774552,-1.4204319191842893,-0.15582807920048847,0.0742026891363694,42.768246697901034,82.76790151730384,Tool Wear Failure
1,-1.084009631716233,-0.6623961443836501,0.20774910894285076,-0.1957539876419343,34.58197617725536,120.3445318339914,Tool Wear Failure
1,0.5183005333942483,-0.6947728759990428,-0.2466857051504154,0.7354961799048059,44.76331480631792,50.45064375434519,Tool Wear Failure
1,1.4562005381094403,1.223278538163518,0.4246344552154102,-0.6346617868055298,45.01536923016599,54.48216169261534,Tool Wear Failure
1,-1.240515866993041,0.35823372278287574,-0.24621920170820755,0.05754355402945066,24.31416868848212,149.16283894141256,Tool Wear Failure
1,-1.240515866993041,0.35823372278287574,-0.42967224024263095,1.0342002846846776,35.84632648526943,149.48134504484278,Tool Wear Failure
1,1.374235085676421,1.1431542985634022,0.01258141939208468,-0.6095629833667,40.836376088336,56.4163623911664,Tool Wear Failure
1,0.504645317691111,-0.274567634078279,1.2585128658935394,-1.3719006392094886,35.0,70.5129416237755,Tool Wear Failure
1,0.7192611121596938,-0.46551153785870114,0.2630146072838715,-0.5832074819498593,44.62201240987775,51.73443484814184,Tool Wear Failure
1,0.5667647730492453,0.4250420472622143,-0.4347087309159155,0.7461907339889016,42.34575927866994,102.01627896834813,Tool Wear Failure
1,1.559671523636259,1.4454776640001292,0.27780042021908247,-0.5691626555379484,41.76148261012741,55.49744830886058,Tool Wear Failure
1,1.1342026559339689,0.4646668691525868,0.2645226870181752,-0.5443413186046728,44.3302525290191,53.26617422264973,Tool Wear Failure
1,0.9087753644627293,0.1324623419587334,1.0117826251432938,-1.1325157716823608,48.77897028937099,52.562725152420796,Tool Wear Failure
1,-1.1503190306895303,0.06413175012832467,-0.24490005430659134,0.3763789443037684,29.183785547349164,140.8259843839527,Tool Wear Failure
1,0.6720586807244969,-0.0016279039575498588,-0.6776635940377593,0.2999604798630728,42.483233388502676,83.33546857767847,Tool Wear Failure
1,1.2483379790804547,0.937899940878329,-0.7926621845728228,0.9093446318377699,39.856742773154906,89.14232369753987,Tool Wear Failure
1,0.5040254320162405,-0.9198545283823514,0.2744496451508163,-0.6707201697385822,42.40973860910668,51.62793950839765,Tool Wear Failure
1,0.7103069927987724,0.533052103723197,-0.5736209344349543,0.4623950032537973,36.0,91.54288675928228,Tool Wear Failure
1,1.3946097599218634,1.1763718266572916,0.10940228779570427,-0.5155317642134958,35.17720964812331,61.784660499329284,Tool Wear Failure
1,-0.9759110034678364,-0.504554990502869,0.006114579582172874,-0.22680407651120726,38.92198254879669,124.30495139414973,Tool Wear Failure
2,0.12498302729070117,-1.6705980405512928,0.8100704606319449,-1.0551882981852123,48.18960572903091,49.635174193754885,Tool Wear Failure
1,-1.0205178140917746,-0.8010987134080307,0.2513035422448739,-0.36944166243170673,37.90005177033976,116.23137040538235,Tool Wear Failure
0,-0.1738642186758141,-1.380764931503484,-0.4760414646638237,-0.014482173518927666,48.7982168570238,82.50408024143393,Tool Wear Failure
1,0.4126935702792329,-0.4244797119913468,0.764463383179864,-0.43655563334835046,39.777148908802275,89.24685353908134,Tool Wear Failure
1,-0.05597599878860382,-1.188567735667803,-0.4710730775887482,-0.16284398777627795,51.41976074814652,83.49063762789736,Tool Wear Failure
1,1.4160262415851006,1.2112878490068706,-0.25267852692623877,-0.3433332169210774,49.8120713342693,55.0,Tool Wear Failure
1,-1.0853764223253446,-0.14762455987093798,-0.26505977661960406,0.7755798322399823,42.87267166321311,134.87712829211281,Tool Wear Failure
1,1.5335283632820473,1.402855575761172,0.1260953199575403,-0.3725951211329912,39.84429422956141,55.197890750973265,Tool Wear Failure
1,1.422184539116599,1.2213279320433108,0.28739097116193935,-0.7444107516493734,35.02209933124573,57.59668194363469,Tool Wear Failure
1,0.10275500453385265,-1.5094493715552655,0.654547355599578,-0.24620283382934072,49.43994961357416,49.19539823647509,Tool Wear Failure
1,0.7320470271617289,0.09617314842143676,0.19083414921834574,0.1852205513198013,41.77313611722416,91.82766499957084,Tool Wear Failure
1,0.18168633076322785,-1.3933439154619036,-0.37678903198006025,1.0426514545884937,45.0,49.0708145561417,Tool Wear Failure
1,1.2483379790804547,0.937899940878329,-0.7439389764118665,1.1533658148828203,44.32178997201237,95.09571996268315,Tool Wear Failure
1,1.57513007664584,1.4706802715461582,0.18679389372656696,-0.4763112908155531,44.88972713193475,55.0,Tool Wear Failure
1,-1.0627405922734694,-0.8010987134080307,-0.0026864743672424946,-0.20873286810530714,35.25299016798924,116.13854655879624,Tool Wear Failure
0,0.8151510089506153,0.2316604115074843,-0.6704138072639216,0.946980055668287,44.695411123106645,91.95505971485628,Tool Wear Failure
1,-1.240515866993041,0.35823372278287574,-0.35833835981206597,0.6079302053283171,24.168811824728035,149.34359790851857,Tool Wear Failure
1,1.0119460265181077,0.5525020576625731,-0.6884257359266523,0.9451653914033114,46.16350802336477,93.7328215087578,Tool Wear Failure
1,-0.9235086160390162,-0.8010987134080307,0.16950637101893767,-0.4924591868474346,42.26552714730807,115.84393446567641,Tool Wear Failure
2,0.056264798346358176,-1.6705980405512928,1.4754103536562688,-1.5661555374633434,52.055060531605704,49.49601782086219,Tool Wear Failure
1,1.4201846262050748,1.2156509945692224,0.31970965306805166,-0.7819326654189811,35.08337249941259,56.96827676397351,Tool Wear Failure
0,-0.2277434501302432,-1.4686060848369655,0.28577089518336485,-0.3107234392794189,41.272325502774336,82.82607623044767,Tool Wear Failure
0,0.3725484702936959,-0.48992964117972615,-0.6405842743422838,0.5092630165086433,40.92638534896624,83.2117783441654,Tool Wear Failure
1,1.5571515342771578,1.4413692391819546,0.27845985004887447,-0.5730845315445524,41.633906352587175,55.52579858831396,Tool Wear Failure
1,-0.053338757147315397,-1.1842681504447699,-0.47160983164740605,-0.16010775010679867,51.406780391683746,83.5159307796334,Tool Wear Failure
1,-0.11513069172920987,-1.2850096542461218,-0.4590334066585504,-0.2242192127903473,51.710916851854925,82.92329916295698,Tool Wear Failure
1,0.09649198892572868,-1.4861184332751813,1.8830079914016382,-1.8712441583701156,54.363497124665216,49.714616466420736,Tool Wear Failure
1,-1.1703796458626212,-0.09914819512790563,-0.13518894263439019,-0.296527322137897,28.599509465813316,136.01261629988997,Tool Wear Failure
1,1.0205949116837183,0.7522512858789201,-0.643281994917371,1.005554329645547,44.89324393406412,98.10202693827756,Tool Wear Failure
0,-0.29196743316371626,-1.573312640388,1.2455863256356439,-1.1473604313675918,38.02094058317267,82.95251897732106,Tool Wear Failure
1,-0.9420810261558051,-0.9486352756749583,0.27900416046913584,-0.4697624226508096,35.0,110.45395676952424,Tool Wear Failure
1,-1.240515866993041,0.35823372278287574,-0.44590566805476467,1.0791508605177813,30.452191791629474,149.49713458979926,Tool Wear Failure
1,-1.1714913483643172,-0.09189840872400912,-0.268347823956472,0.3541151495012442,28.36123197340492,136.43289744545746,Tool Wear Failure
0,-0.3108587794584619,-1.6041118482043957,1.5279139674180597,-1.3934554007857058,37.06455271134455,82.98971183900326,Tool Wear Failure
1,1.2256710271686142,0.6697123873069307,0.26485512323493493,-0.5357737873206571,44.26593792496424,53.603825893937746,Tool Wear Failure
1,1.2483379790804547,0.937899940878329,-0.7719274719002639,1.0131906080662307,41.756894143152586,91.67585885753678,Tool Wear Failure
0,-0.3054268351131541,-1.5952559636036903,1.4467345737752346,-1.3226942090377558,37.33954876568836,82.979017548001,Tool Wear Failure
1,-0.9821655762143428,-0.8010987134080307,0.21896532451368497,-0.41807619868381446,39.62592677463065,116.07819899875153,Tool Wear Failure
1,1.5981435514331543,1.5081999263919998,0.2677330750335823,-0.5092883857529902,43.709156440013146,55.064631902219304,Tool Wear Failure
1,-0.686025180180074,-0.9632681675697737,-0.046644039333015336,-0.28045936131101457,44.0,106.46619716863987,Tool Wear Failure
2,-0.9896382045038824,-0.8010987134080307,-0.0029901654385616483,-0.324131871230958,38.700860487849674,115.901965580486,Tool Wear Failure
1,1.2483379790804547,0.937899940878329,-0.7957370034763865,0.8939449696476647,39.574963061790314,88.76661741572042,Tool Wear Failure
1,1.0889262684515446,0.44240809042206763,0.2987443470704336,-0.7381486895184057,37.7095764251513,55.035557091765305,Tool Wear Failure
0,-0.32796247117017296,-1.6319965816287716,1.7835254453614768,-1.6162628398670111,36.198666127013745,83.02338520617168,Tool Wear Failure
1,0.29005867809901964,-1.1599110022050474,-0.3545247485413624,0.9953288622497384,44.923799620400835,49.49415426241101,Tool Wear Failure
0,-0.1738642186758141,-1.380764931503484,-0.515140758654447,0.3509348962285877,44.475745382916934,82.69859145776874,Tool Wear Failure
1,0.670524162578843,-0.34228431254554414,1.2673221288116467,-1.3491925267344338,50.41697036487673,51.72734511391287,Tool Wear Failure
1,0.6284399112575663,-0.5780615833542043,-0.03336986248414642,-0.3073769465112857,35.78557766597818,52.367733617619834,Tool Wear Failure
1,1.061548639964682,0.7973480732855838,-0.7440916402011819,0.6165754271249555,36.0,86.61867972052787,Tool Wear Failure
0,-0.05617923384074283,-1.1888990767225243,-0.5374083489488443,0.4572928110136165,44.08274842003531,83.81889901806886,Tool Wear Failure
1,1.5600354520734172,1.446070988975018,0.14509991949171885,-0.4636952900696583,45.35672365481628,55.0,Tool Wear Failure
1,-1.1424571814195348,-0.2812399892670003,-0.009773123156895158,0.13440549285767445,30.68523142376667,131.18414784222202,Tool Wear Failure
1,0.06056342977875939,-0.9985695204401093,-0.4947921825421476,-0.041929935217260406,50.846160172040996,84.60833932190869,Tool Wear Failure
0,-0.2785285020645922,-1.5514026914995362,1.044744010530374,-0.9722933246484191,38.70129604926832,82.92606070919511,Tool Wear Failure
0,-0.31210267828940996,-1.606139819001141,1.5465038031067506,-1.409659499741138,37.00157944638297,82.99216079930733,Tool Wear Failure
1,0.5093191674908744,-0.26694769693679166,-0.5861268026967437,0.42367106800474336,48.63740942693552,88.91224791665708,Tool Wear Failure
0,-0.15293800759462006,-1.3466482140475833,-0.5240835124626969,0.3956771748119537,43.88228840532403,82.73883385514816,Tool Wear Failure
1,0.5835355740328665,-0.5072335158510729,-0.5225679231732892,0.6206967686005369,48.76738969937941,51.28536426083013,Tool Wear Failure
1,0.5378366229031193,-0.6549599325939206,-0.2374553507900748,0.7132561112151489,44.74957829997607,50.532513332142614,Tool Wear Failure
1,1.5340247212653868,1.4036648051534188,0.28451166543170714,-0.6090769426761748,40.463094959190265,55.78597889795772,Tool Wear Failure
0,-0.1738642186758141,-1.380764931503484,-0.45944193498235414,-0.1696192840980646,50.63331376565212,82.42150088054565,Tool Wear Failure
1,-1.240515866993041,0.35823372278287574,-0.28116488418742225,0.2290899470131718,24.268863364282133,149.219178514208,Tool Wear Failure
0,-0.08353755504939255,-1.233502283252448,-0.5332321986531419,0.4419174455401045,44.06351182959,83.56343709695521,Tool Wear Failure
1,1.5515203874420993,1.4108441951951083,0.2414869857389551,-0.44073105406171054,44.03682186763599,54.78054166888949,Tool Wear Failure
1,1.413523750986903,1.129618401527793,0.17628673906532166,-0.28363438063013197,44.13385211880063,54.202241371948226,Tool Wear Failure
1,-1.240515866993041,0.35823372278287574,-0.5735460382480352,1.7798816798536665,41.755922350569996,149.72507809266227,Tool Wear Failure
1,-0.18726119633258184,-1.4026064822603597,-0.2523174621039575,-0.408711858658833,50.71889597400814,82.41350493285024,Tool Wear Failure
1,-1.240515866993041,0.35823372278287574,-0.5141556471873459,1.4538353253529683,36.496356138691866,149.6190171829808,Tool Wear Failure
1,0.8439400818097186,-0.18601750522465466,0.26346774539511675,-0.5715292268490312,44.53434627502946,52.19468205609532,Tool Wear Failure
1,1.2483379790804547,0.937899940878329,-0.43415441920537057,0.3143606946468164,25.500892505300282,53.749196745229746,Tool Wear Failure
1,0.3051821887429207,-1.1290905315535906,-0.34737923652104735,0.9781121149883999,44.91316575225764,49.55753211654445,Tool Wear Failure
1,0.658336732213525,-0.02399926580976608,-0.6739232251638102,0.29046912045012957,42.63760748279245,83.31964523301377,Tool Wear Failure
1,1.1656880488537833,0.6443944390476217,0.736227499560381,-0.8988673940649381,47.01267071520967,53.46353793524307,Tool Wear Failure
